Age,Income,Employment_Years,Married,Dependents,Loan_Amount,Loan_Term,Credit_Score,Existing_Loans,Debt_to_Income,Payment_History,Purpose_Business,Purpose_Debt_Consolidation,Purpose_Education,Purpose_Home,Purpose_Personal,Loan_Approval
46,54015.57871227713,5.549107459314996,1,3,142496.526667225,5,792.3336941702486,0,0.2753639801887257,1,False,True,False,False,False,1
48,78257.0954826741,7.548877010499206,0,2,1000.0,5,626.8775430948838,0,0.24408101875193383,1,False,True,False,False,False,1
44,51870.93168945938,9.633447326708529,0,1,227667.38008330573,30,736.8183197007273,2,0.33117895519138774,1,False,True,False,False,False,1
57,63176.714333988886,3.7585640275267593,0,2,156474.9764090372,15,669.0230821583722,0,0.03251371440050027,1,True,False,False,False,False,1
67,68467.45922097962,13.696356995985507,1,4,202736.7237314713,3,547.2838966621919,1,0.21341189163084412,1,False,False,True,False,False,1
38,91427.56951637985,15.116459742119169,1,4,166966.97110684565,20,850.0,0,0.5268055712298232,1,False,True,False,False,False,1
68,27466.41182911052,6.754303768802193,0,4,1000.0,30,711.0875798881951,1,0.3618679393365979,1,False,False,False,True,False,1
46,95455.96957265725,6.094617727766367,0,4,64940.42531411754,5,584.6496427457874,1,0.33950015837323777,0,False,True,False,False,False,1
21,41253.79474043499,0.0,1,3,172257.9380313176,30,850.0,2,0.3793936698757198,1,False,True,False,False,False,1
55,56035.74769134453,9.592531993006872,0,4,126246.90507555642,30,584.5886773205245,0,0.1478031319958444,0,True,False,False,False,False,0
66,37155.16621041196,16.667267333024007,0,2,61424.62436767912,7,850.0,1,0.48650642084289164,1,False,False,False,False,True,1
67,74959.95019051047,9.071412458690656,1,3,87869.39195709239,10,771.0510354732298,2,0.3515793817068398,1,False,True,False,False,False,1
59,59256.4586461154,10.34118804848444,0,4,38844.504338818035,5,737.5827104507302,1,0.29208139586751636,1,False,False,False,True,False,1
62,112468.30885126063,5.287450461426332,1,3,211971.7593466707,5,717.8081566660675,0,0.5386260854115299,1,False,True,False,False,False,1
41,56081.448105443094,8.059629903857381,0,2,162528.2328126858,15,586.560946462879,1,0.3653054255247733,1,False,False,False,False,True,1
54,74658.32438945342,4.807489878613958,0,2,131900.895904661,20,777.6235988482836,2,0.33634713861770715,1,False,False,True,False,False,1
25,34375.19215453093,8.343984391698449,0,0,190578.82380462473,5,565.0018882978289,0,0.3238565407085622,0,False,False,True,False,False,1
42,98185.73467200453,10.188857306517363,1,4,126773.8663472454,7,666.0850594940189,0,0.49295851157445003,1,False,False,True,False,False,1
39,84479.63588974334,4.243057486585627,0,0,247870.51530060248,7,762.0013574654954,1,0.0797500715539031,1,True,False,False,False,False,1
66,10633.227635322299,11.938648287167931,0,0,73045.36268307056,5,587.130699923734,2,0.3854466468289621,1,False,False,True,False,False,1
60,17600.94979056852,5.353272381653344,0,2,241287.5351172483,5,589.8933159251412,1,0.423001760701316,1,False,True,False,False,False,1
52,33437.31061224248,12.06685511314712,0,2,174447.27039959948,20,563.1159907129186,0,0.18940601579259497,1,True,False,False,False,False,1
20,782.7198286960338,7.012500245656679,1,4,188063.4654061746,20,700.7641085936466,2,0.19489922277402433,1,False,False,True,False,False,1
19,108311.48743623882,9.870862705544086,0,4,329390.5042092963,15,739.3136383522225,1,0.4843850933524254,1,False,False,False,False,True,1
40,46006.43816011295,2.3872595474779184,1,2,174657.51385807936,30,552.5951608257071,1,0.44320945325074734,1,False,True,False,False,False,0
39,64381.12985081402,0.0,0,4,94505.72036133686,15,639.7947099635962,2,0.5231584578022708,1,False,False,True,False,False,1
29,41760.924606559594,16.342390821670044,0,1,161045.9891825609,5,640.0611035793402,0,0.16878866144975443,1,False,False,True,False,False,1
29,28709.910188381396,10.233202508276928,1,1,139145.0700811098,3,629.1175235756104,0,0.48960906898091827,1,False,True,False,False,False,0
34,40253.81402376863,14.881670793385972,0,0,118663.2360892964,3,731.4928468444422,1,0.3718705741846466,0,False,True,False,False,False,0
37,9408.65054969582,7.167769952650313,1,2,223636.64583289527,30,606.1833271562814,3,0.2109241411898765,1,True,False,False,False,False,0
50,103869.38862116462,11.129852374943589,1,4,215756.99918656982,7,614.8200482961377,0,0.267332420805259,1,False,False,False,True,False,1
59,32073.146438456348,12.189352088338946,0,2,256669.38814322453,5,740.2782766445092,1,0.16598901223601129,1,False,False,False,False,True,1
22,79449.66695770173,12.931166976378005,0,3,133671.52190868824,20,742.877182098915,0,0.3068704883839091,1,False,False,False,True,False,1
23,50843.95756304551,11.296704975345559,1,1,126360.59550574166,10,699.6957512567193,2,0.24981206271480583,1,False,False,False,True,False,1
50,53171.9411898272,0.0,1,1,56025.01821237047,5,690.818661626241,3,0.4319785106921135,1,False,False,True,False,False,0
34,47034.80052424263,7.710862458470543,1,3,16433.876993977407,15,712.6738433990873,0,0.11923896578960247,1,False,False,False,False,True,1
33,65508.79573183863,18.125455417459765,0,2,212861.017267287,5,596.691494954451,0,0.3515363827678326,1,True,False,False,False,False,1
47,71414.99621746255,12.655631388439197,0,4,127676.80980026278,20,748.3706294644626,0,0.0,1,False,False,True,False,False,1
66,74750.11902761178,5.321564409282168,1,0,75981.55297475129,3,579.67128703275,1,0.28662841323883054,0,False,True,False,False,False,1
24,71986.0422935817,7.259455102640585,0,3,87920.14577275627,3,754.741279206413,1,0.12795881313303006,1,False,False,False,False,True,1
42,74419.84559784543,3.3624490764507025,1,1,66210.17506946663,15,748.9502604040669,1,0.4361413134461388,1,False,False,False,True,False,1
40,81571.90434749352,4.740502030624784,1,3,115582.11269073801,5,774.5251108644205,1,0.0,0,True,False,False,False,False,1
64,41921.717549568544,1.8740825071416287,0,3,159886.3299447539,5,606.4599255554807,1,0.2623558211056189,1,False,False,False,False,True,1
26,122687.38094647083,3.3634637303467994,0,1,144476.09803066825,30,815.2022302845377,2,0.05812147683406807,1,False,False,True,False,False,1
57,89691.02848397267,2.909186072704541,0,2,100503.44901400515,7,850.0,2,0.4246894551568796,1,False,False,False,False,True,1
31,84285.54662040516,0.0,1,4,294383.48429526895,3,670.202133320797,0,0.27261405963077756,0,False,False,False,False,True,0
37,125942.37219909753,4.250785386459074,0,0,75300.21697789573,7,753.9050328762064,0,0.4150654546225712,1,False,False,False,False,True,1
66,43006.669309990495,1.3137879204057743,1,1,75718.02284704382,20,796.4899869027385,1,0.37998002201348324,1,False,False,True,False,False,0
29,67867.65768886171,20.36979390208358,1,0,89395.9928182472,10,608.227664213847,1,0.23405777661614405,1,False,False,False,True,False,1
21,34156.604985944345,12.031800503104131,1,4,189215.34501857238,3,650.5331942099608,0,0.27323192624099546,1,False,False,True,False,False,1
29,78290.027553961,12.948996729637555,1,4,206741.4675526862,3,569.773376203101,2,0.3819675569277983,1,False,False,True,False,False,1
67,0.0,0.0,0,4,268964.79488093476,7,775.3768930697556,0,0.5312571126970158,1,False,False,True,False,False,1
50,87487.17563332703,3.637809506991612,0,4,106237.98048976771,7,850.0,2,0.43818991634505,1,False,False,True,False,False,1
65,17315.38793640033,10.545141770339876,1,4,104966.4775808494,7,575.4097649890778,2,0.42339593025346983,1,False,True,False,False,False,0
21,64363.57649882756,6.866611114519809,0,4,88349.8109913819,15,736.2054990569303,0,0.3650691111330219,0,True,False,False,False,False,1
26,39272.27048414887,3.4984154594095793,1,3,72389.61274159668,10,850.0,1,0.37834275665380185,1,True,False,False,False,False,1
46,1951.0895664547352,7.818116881702479,0,1,171362.97715165874,20,710.180643722626,1,0.3399307968583385,1,False,True,False,False,False,1
69,68905.41774536156,13.913567159372016,1,4,19382.27623116564,15,781.3287456016901,0,0.11112308696972406,1,False,False,False,True,False,1
29,76473.85336952591,4.058924163490424,1,4,1000.0,5,745.058298146423,1,0.3741539220746121,1,False,False,False,False,True,1
46,90551.63185490463,8.606596161282788,0,0,118907.71025634799,3,676.6659130302993,1,0.48286739832754455,1,False,False,False,False,True,1
44,57902.45341829258,4.796356936866776,1,1,32560.771150921602,30,673.1056811592837,1,0.26519915876724737,1,False,False,True,False,False,1
68,17444.668347999715,0.0,1,2,10062.018359742302,3,604.3253923422715,0,0.24209263765723255,0,False,False,False,False,True,1
63,43070.24405866764,17.04294983560704,1,2,1000.0,7,776.3423812984203,0,0.4588397746799127,1,False,False,True,False,False,1
18,73965.66331886285,7.837593250290575,0,3,279734.05405921827,30,653.1155345657504,0,0.5540912555521676,1,False,True,False,False,False,1
48,52283.06475813043,0.7204254026709718,0,2,188962.71106450696,20,850.0,0,0.5583143532141612,1,False,False,False,False,True,1
20,85000.54287732055,10.83623424428761,1,2,228996.53504642998,10,691.3444517649036,2,0.24840870337570956,1,False,True,False,False,False,1
65,67979.00725229977,5.667842938193637,0,2,1000.0,7,721.3948649490885,1,0.29604289321870486,1,False,True,False,False,False,1
51,46110.766301301795,12.457606092029149,1,2,6162.550365148258,10,670.9584423157356,3,0.46796428178323246,1,False,True,False,False,False,1
63,80400.17121936058,5.538406025104825,1,4,99321.14981883511,15,650.2935393371813,1,0.15403872914844158,0,False,False,False,True,False,1
34,48265.045939113115,6.977618352877496,0,4,164708.19690988766,10,518.9278694832973,2,0.6246224715270758,1,False,False,False,False,True,1
62,85852.74976259001,12.697644860817093,1,3,148440.96120818242,10,848.4321841514684,0,0.3640378947378903,1,False,True,False,False,False,1
42,17819.40625160747,10.931251877651263,0,3,28656.701565745912,7,656.6107181834042,4,0.2803204440483084,1,False,False,False,False,True,1
68,67073.65461268713,16.8551057519903,1,2,128144.522898833,10,599.702734303678,0,0.5121788909143131,0,False,True,False,False,False,0
57,24116.102100222983,4.254236725664695,1,1,8027.1692308645,3,677.5438032327517,0,0.5968942181823296,1,False,False,False,True,False,1
56,44039.689533261524,5.62850417090213,0,2,42835.75395799236,30,600.2136450862254,1,0.14285622207375429,1,False,True,False,False,False,1
48,42241.68774462771,4.515669927733734,0,0,196654.867874265,3,733.3913681353242,0,0.1550086194487438,1,True,False,False,False,False,1
43,72755.6911292402,10.363744867378479,1,0,221874.95360138558,15,727.911842475074,2,0.2574398475317304,0,True,False,False,False,False,1
23,31727.49268764342,9.470837690008011,0,4,153724.6016781163,3,650.4093809214083,2,0.047825496284501445,1,True,False,False,False,False,1
63,34068.35647593179,15.11280164421257,0,4,374789.8718789354,5,850.0,0,0.058672698832965664,1,False,False,True,False,False,1
52,75465.75300274354,10.013222557320612,0,4,157886.99863884092,20,832.6695182976616,1,0.5112923101566762,1,False,False,True,False,False,1
63,37402.19587093308,0.0,0,0,136145.55660153873,7,833.53758419159,4,0.2850998330963787,1,True,False,False,False,False,1
59,32239.356268688938,0.20598615291041167,0,4,157307.72152339938,20,737.1563906356799,0,0.3460470029754229,1,False,False,False,True,False,1
34,77538.46145896,14.87388644460476,1,1,137314.87794960264,15,633.8716661435991,0,0.5758891560187336,1,True,False,False,False,False,1
41,79416.15070985368,10.28757450922518,1,1,159469.19045354496,3,501.94280324395936,0,0.20662935648316783,1,False,True,False,False,False,1
59,74079.96008668281,4.285329518543598,1,2,198895.0050772521,3,758.9507755823929,3,0.019471565678255087,1,True,False,False,False,False,1
44,63470.80206794533,2.078895530530944,1,2,69005.07885773705,15,761.3679502820444,2,0.25977081798763824,1,False,True,False,False,False,1
39,81146.27961172508,11.528919426020156,0,1,253073.3715490679,15,635.6511546351187,2,0.5167601829689997,1,False,False,False,True,False,1
68,50522.45629128132,7.228179636130584,0,0,155592.30465453723,10,691.9456326961125,3,0.300785572371018,0,False,True,False,False,False,1
63,30811.6446171826,1.322154901492774,1,1,185491.14067556916,15,623.9013209689319,0,0.4473264259257799,0,True,False,False,False,False,0
20,48922.62815109824,15.547245252013251,1,1,75492.48006501632,30,532.9187238574731,1,0.5653487995460027,1,True,False,False,False,False,1
30,77116.53076359363,5.940643003784326,1,4,243469.70857490104,10,635.0427912193385,1,0.20949379647459537,1,False,False,False,True,False,1
62,50287.09944108862,13.508698247722972,1,4,9085.731469263788,3,627.8485221914033,1,0.47958455059219346,0,False,False,False,True,False,1
32,60225.954662807686,11.112656719685969,0,0,177353.3829906364,10,676.9660460899496,1,0.16023648272924562,1,False,False,False,False,True,1
47,39557.113106746736,17.21000074767215,1,0,1000.0,15,755.4045570839753,1,0.17346911413047442,1,True,False,False,False,False,1
67,61259.29741682492,17.869492892212918,0,3,16123.062069772335,20,755.3351710842212,3,0.4265915687725942,1,False,False,True,False,False,1
61,42534.87911009864,3.6749517849457876,1,0,171799.9869834787,15,776.0570457026549,0,0.3206105476637167,1,False,False,True,False,False,1
21,76555.08334865468,11.533851935309478,1,1,259541.74766876592,10,661.560680903315,2,0.3047238689225926,1,False,False,False,True,False,1
33,90743.8782639495,15.076740734991564,1,4,267573.77698406274,5,799.860409514928,0,0.4700693280332505,1,False,False,False,False,True,1
59,41148.937708311314,15.71769465690399,1,1,158258.06893172467,30,613.4261271603057,1,0.3197651238388282,1,True,False,False,False,False,0
62,46952.33124737426,13.094979158439703,0,2,76749.1728519484,7,733.9598608582149,2,0.542238828799104,1,True,False,False,False,False,1
37,57394.05051254913,19.057017879651013,1,3,258104.93327413197,15,701.2985414859595,1,0.3481432616173664,1,False,False,False,False,True,1
66,68434.07665867165,9.090621848405016,0,0,227602.47720654614,15,850.0,2,0.05317981667443422,1,False,True,False,False,False,1
66,67928.67461776188,11.583528411193546,1,2,315843.2212711921,7,825.8183108251696,1,0.20989688636017526,1,False,False,False,True,False,1
62,102435.80453341926,7.789247341592661,1,4,217971.08401320156,7,747.2768468386575,0,0.5220718922477121,1,False,False,False,False,True,1
22,84252.52735031633,20.958473606547813,1,1,50755.698242358936,10,699.3162802235215,4,0.6978363501791676,1,False,True,False,False,False,0
44,39419.74371314778,11.675776159946256,1,2,145918.17747215208,10,650.1562018826727,1,0.18078076401019333,1,False,False,False,False,True,1
31,111497.94771036186,0.0,0,0,20808.387908978853,3,743.7021621142969,0,0.18521236565410992,1,False,False,True,False,False,1
43,94202.46204409531,3.0094804452611417,0,3,204991.1878216195,7,802.3760810137304,0,0.13838423714541973,1,False,False,False,False,True,1
38,49776.45276896821,8.266393552824349,1,2,186262.10264732185,20,593.1327232933209,1,0.37462195230643563,1,False,True,False,False,False,1
49,39612.43245324447,2.63474520646767,1,4,188991.21988259608,3,667.0482651329689,1,0.3284649389698754,1,True,False,False,False,False,1
35,86131.27537182694,10.292774870094606,1,3,155157.1313133587,7,783.4762434690086,1,0.3927785956611987,1,False,False,True,False,False,1
42,40670.225787834286,18.738924136202563,0,0,193106.01968441287,5,735.6566877576198,1,0.36237764044097315,1,False,True,False,False,False,1
18,69961.20113780002,8.839311968033803,0,1,200741.15703022128,15,712.3330757618875,0,0.3183689664490902,1,False,False,False,True,False,1
44,62957.77870291674,14.936251279833915,0,1,116363.21768501765,10,792.9217823267217,1,0.643259906400147,0,False,False,False,False,True,1
40,85336.1439970941,4.8300326837174286,1,2,162010.11727371544,20,618.3094253629508,0,0.24311637750338164,1,False,False,True,False,False,1
40,47883.318531664,1.3467992307698946,1,0,172635.93645569016,10,680.8486350067349,1,0.13691366825191206,1,False,False,False,False,True,1
22,60247.01524574408,15.660818848042734,1,1,141801.28070729694,20,666.5614244103025,1,0.3677471912957499,1,False,True,False,False,False,0
18,96475.55870729723,12.856949447137714,0,2,172670.28847158875,5,808.9620398339243,0,0.4883304017976381,1,False,False,False,False,True,1
49,38373.2143207218,2.975120424500564,0,2,161115.22264709233,20,690.6725416183098,1,0.30225052982132816,1,False,False,False,True,False,0
20,97736.44233519226,13.75438301363696,1,1,156756.26081550802,5,810.7840300026938,1,0.18346124477460168,1,False,True,False,False,False,1
64,36894.52590049962,7.659885546475608,1,2,124594.27411714419,15,579.148483317852,0,0.3486437631481142,1,True,False,False,False,False,1
22,109932.01255711622,10.014684362102653,0,0,111592.13262385763,15,716.5818942663956,1,0.3926583998300038,1,False,False,True,False,False,1
43,62447.84344021605,4.5360550614502095,0,3,131274.5274143803,15,718.0236385459315,3,0.32906128510021593,1,False,True,False,False,False,1
66,61556.4964082333,3.2377287914238675,1,3,202137.34373633,20,786.4622425386499,1,0.6139879988142183,0,False,False,False,False,True,1
63,36025.5939116388,19.401301151494636,1,4,124788.74979616862,5,776.7513902200711,3,0.31318587110681806,1,False,False,True,False,False,1
68,41381.076119004065,8.592297743696102,0,1,163119.26005814728,10,603.9240002328613,1,0.07997610450921452,1,False,False,True,False,False,1
33,73182.16349229874,5.868370667790954,0,4,201808.67448604747,5,672.5959750503108,1,0.44033791087989904,1,False,False,False,True,False,1
27,39946.1352122589,15.216500050648943,1,3,140510.54628535127,10,722.1212333789365,1,0.2644657721058012,0,False,False,True,False,False,1
64,75086.95104169959,11.120450915920678,0,3,159608.07014951223,15,688.289677314467,1,0.12134908914334694,1,False,False,False,True,False,1
25,67154.86897620055,11.893136823210789,1,3,114746.61111338486,10,724.4672034346938,0,0.30255304059344207,0,False,False,False,True,False,1
26,37524.68611539247,1.6312855731709215,1,1,137873.31689812042,20,688.6691096384197,1,0.31288620276249457,1,False,False,False,False,True,1
53,118450.28510515824,5.434078095380681,0,0,176121.4685750114,20,659.7416928890493,1,0.3413545643471436,1,False,True,False,False,False,1
23,97259.48675482452,2.4263837202249583,0,3,175895.28822092165,3,609.3887126977609,1,0.4646690027856927,1,True,False,False,False,False,1
20,41880.78854386315,16.21333258928174,0,3,236708.59624839804,5,716.0577037834281,2,0.3934091836134519,1,False,False,True,False,False,1
49,2651.460378836957,12.293665675796673,1,4,195474.1150024737,30,591.3003912848263,2,0.512067496542199,1,False,False,False,True,False,1
56,76376.01534454474,7.0958330780057395,1,2,126291.27895271919,7,654.9535500127146,0,0.12426016376465956,1,False,True,False,False,False,1
36,78851.5531807781,3.9221157278091052,1,1,75704.6747193129,7,597.1968135536865,0,0.09160719504619794,0,False,False,False,True,False,1
67,31683.273703077593,0.0,0,3,220782.65885994915,10,840.5927903473062,4,0.07146068277611412,1,True,False,False,False,False,1
62,58140.78502953213,3.9598837267678437,0,4,135185.29968981238,10,651.0959835059496,1,0.2100183151537829,1,False,False,False,True,False,1
24,78872.47916374708,9.004554686642075,0,3,155819.87923090026,10,678.6781627170167,3,0.2812544044678029,1,False,False,False,True,False,1
50,51806.571243300015,14.285424460526729,1,3,206001.36420710094,3,622.4095613883953,0,0.25791587541649946,1,True,False,False,False,False,1
61,99097.50362248832,7.258264105960895,1,1,108492.6565518585,7,643.3050116789584,1,0.410518556166549,1,False,False,True,False,False,0
31,82380.13087546562,3.6994983933596757,1,3,85488.09155539486,20,682.7744105225114,3,0.5471733618780469,0,True,False,False,False,False,0
57,46343.52404684899,8.798302827739626,1,4,10334.00051633644,30,572.1298529228993,1,0.3141383756057524,1,False,False,False,True,False,1
47,38237.07235380777,5.4132671353036095,0,1,174640.10654354614,3,703.3403868208336,2,0.1879410985591789,1,False,False,False,False,True,1
32,62991.48261297334,8.655245819805867,0,2,112732.57146355513,3,816.7268538967427,2,0.002338647359998891,1,False,True,False,False,False,1
51,16547.209011365332,0.4639571707188246,1,2,97033.24844489426,20,589.6935348771422,0,0.3978437172952334,1,False,False,False,True,False,1
68,124857.75461935278,5.94225525848626,0,0,315995.8438508478,20,491.3660093407178,1,0.45259331523653434,1,False,False,False,True,False,0
65,85260.34565626639,7.425837874568893,1,3,116705.51291738312,5,700.1651717132436,1,0.2750215508270416,1,False,False,False,True,False,1
22,36526.1463007783,13.814388468735778,0,3,79570.25625452257,3,850.0,3,0.7170039334858421,1,False,False,True,False,False,0
65,102777.68229192626,5.545867600429755,0,2,159738.58728501454,3,762.5656761445497,3,0.3250636268881097,1,False,False,False,True,False,1
58,112677.96308015057,0.0,1,1,329422.3787752319,30,719.0895097616227,0,0.3124591886115882,1,False,False,False,False,True,1
47,63775.82272637839,10.071810420893943,0,1,159997.16628857807,7,633.0408606360107,0,0.34546033139961685,1,False,False,False,False,True,0
32,1545.6886576682446,11.9502160206486,1,4,160513.50232511945,30,774.7038926743637,0,0.28697976803838415,1,True,False,False,False,False,1
50,75205.7223826828,10.354381283692163,0,3,264020.8491662125,7,779.8907672791796,1,0.36494338719244246,1,False,False,False,False,True,1
45,62846.73500774209,11.433546021742828,0,3,237386.7842920891,15,689.1514438160851,1,0.5314379348976301,0,False,False,False,True,False,0
30,40090.63812276228,13.727334932796701,0,3,242468.20305464097,5,719.5612518638462,1,0.10993671666267849,1,False,False,False,False,True,1
44,42049.02966487127,11.545685727556684,0,0,96382.0614712814,20,830.9518906467238,0,0.38297708907543804,1,False,False,False,False,True,1
55,77932.08952896939,11.535087514788028,1,0,264397.74690559437,30,740.5873925702584,1,0.19530667635059262,1,False,False,False,True,False,1
57,46170.19541412783,7.9697574068045745,0,4,38279.2790736748,20,568.5054285357106,3,0.34321310629696367,1,False,False,False,True,False,0
31,94479.06470493745,0.0,1,0,105418.97260665204,15,795.7511488323165,2,0.06833588657691753,1,False,False,False,False,True,1
66,63771.796781886755,5.911052754604674,0,2,102352.00992238472,30,717.8587206453764,0,0.32556846337233825,1,False,False,False,True,False,1
44,105162.90526655024,9.180490820853553,0,1,185866.79551219675,10,684.827674709598,2,0.08957628253405622,1,False,True,False,False,False,1
42,99563.87423281331,4.1242617777445885,1,4,152436.15410649328,15,567.0768945469628,1,0.4115634597049967,0,False,False,False,True,False,1
60,52459.15291161848,14.65079677677364,0,1,149681.09274600435,5,666.3590130706143,3,0.2770663384753914,1,True,False,False,False,False,1
24,58863.37559677489,9.247782151537786,1,4,249398.17479508038,10,850.0,0,0.07575660703661752,1,False,False,False,True,False,1
40,33252.616772987414,16.304959520703115,0,2,120247.7865026095,7,668.7153404394023,1,0.1646406773039633,1,False,True,False,False,False,1
46,112263.24754929032,5.731578651695491,1,2,171732.53582674015,10,558.565225985998,1,0.44655172842678814,1,False,False,False,True,False,0
42,55525.41396520773,0.0,1,1,230316.17191286018,5,717.9281579450715,0,0.3327045186513811,1,True,False,False,False,False,1
25,44083.2476248572,1.2610651239374544,1,4,244670.84180037543,30,710.1131785361509,2,0.3507261912934308,1,False,False,False,False,True,1
55,39139.28166205881,0.0,0,2,217718.74135604687,5,615.7526206463407,2,0.3047376984158504,1,False,False,False,True,False,0
33,58125.259521819484,11.509688702383418,1,4,70000.99733109194,30,651.1686787526658,1,0.23273248635453547,1,True,False,False,False,False,1
45,52465.92198899535,6.026087954022868,1,0,156758.28219233148,5,575.0222683580491,2,0.17323570272099104,1,False,False,True,False,False,1
56,65323.74934179057,0.0,1,1,137258.0098749303,7,661.7243888432439,2,0.38883678249650167,1,False,False,True,False,False,0
29,71087.54301461313,11.302104679706558,0,1,82382.58785223629,15,577.6942416108609,0,0.3266030486632374,0,False,False,False,False,True,1
43,39131.992263754844,5.982510335278846,1,3,159384.9743077258,7,648.2783251290897,1,0.0,1,False,False,False,False,True,1
30,94286.86955352307,8.263361049076092,0,3,152221.5856467687,30,743.277677836605,4,0.2851639969844471,1,False,False,False,True,False,1
39,82249.6890554275,13.870940825296607,1,2,53582.580471666704,3,670.188434237154,0,0.3493424215257251,1,False,False,False,True,False,0
55,4280.2933493437595,4.404832020187534,0,4,167056.59509532867,30,780.5880089006878,1,0.26699881587169616,1,False,False,True,False,False,1
25,36727.86890742014,10.121797199616495,0,2,285307.8498439726,5,850.0,0,0.1766800967517705,0,True,False,False,False,False,1
62,48670.425609261045,6.60103917150508,0,4,155112.53252899396,7,713.6540951590716,1,0.26458911932424495,1,False,True,False,False,False,1
44,68301.63122911016,9.039401883888454,1,2,142978.40106970415,30,677.5139636117179,1,0.1478354383548657,1,False,False,False,True,False,1
50,71796.55845077519,14.887737614732874,0,1,147753.40154051027,20,657.6040842556463,1,0.12064129262908413,0,False,True,False,False,False,1
64,83818.99222985476,3.3727237595047113,1,2,224743.59714559666,5,588.023909158496,2,0.2927237880716793,1,True,False,False,False,False,1
19,86096.13605431675,4.731227537110618,0,4,300432.62208822276,30,850.0,0,0.5800616242250662,1,False,False,False,True,False,1
56,86371.47673027217,7.326900726136238,1,4,127545.46175008177,3,607.2726581604488,0,0.3778910246249818,1,True,False,False,False,False,1
53,67264.18963971644,16.354252647218303,1,1,267168.31579787185,3,823.5229777993126,0,0.45078115921970713,1,False,False,False,False,True,1
51,96450.63188910812,4.966845863389311,0,2,267640.0454031995,3,639.0776519736438,1,0.30778325367536397,1,False,True,False,False,False,1
37,86249.8541862642,3.101286219951769,0,0,90136.05795772755,15,630.6884573170382,1,0.38478537491970227,1,False,True,False,False,False,1
33,61089.6399597394,12.237901591045887,0,4,200178.35568528992,30,769.4135943371764,1,0.3094070713474374,1,False,False,False,True,False,1
19,60034.49127519962,2.342971949324813,0,0,37289.871652119764,30,778.6717104708964,3,0.5171111449694509,1,False,False,False,False,True,1
52,68665.90491414597,12.86355196461087,1,0,145048.35105404785,15,654.5177948335908,4,0.37955041784707694,1,False,False,False,False,True,1
61,74918.96615754624,9.89441893901418,1,4,358943.39354955417,5,850.0,0,0.474746066648554,1,False,False,True,False,False,1
27,90845.43080223234,13.760193491568648,0,0,281024.2273631622,30,768.4728358636246,0,0.3382226813586722,0,True,False,False,False,False,1
56,77901.14372601235,13.168141677437582,0,1,121821.15682097124,30,806.5965068325379,1,0.42590688808975974,1,False,False,True,False,False,1
25,68311.70209397175,10.846870784118561,0,3,199430.1021601864,15,590.7471838188566,1,0.2705895769572995,1,False,False,False,False,True,1
25,24346.940780970595,3.2679042635762423,0,4,218728.41205224977,30,850.0,1,0.4122420654141623,0,True,False,False,False,False,1
33,73439.63267609513,7.642851768812474,0,1,136858.12750270907,30,827.1881638405557,1,0.36549089868960266,1,False,True,False,False,False,1
20,39737.78544066708,1.9875815070935348,1,0,93516.63148520162,7,722.7639399246817,2,0.3641932383119465,1,True,False,False,False,False,1
19,18582.68701101024,13.7644402256437,0,0,181165.34953777518,30,601.0737630678925,1,0.17517745535096518,1,False,True,False,False,False,1
67,38877.53866473816,3.635083693247366,1,3,208894.15196786606,15,803.727538063982,0,0.25536915622046163,1,False,False,True,False,False,1
50,135367.79273255524,3.3748467638069206,1,2,273962.56397542707,7,616.7180620115798,0,0.17629448140973464,1,False,False,False,True,False,0
47,40266.32469872593,0.0,1,4,24059.39324596619,3,586.4313508190995,1,0.17772499935597008,1,False,False,True,False,False,1
18,59944.683263235944,13.387469055730822,0,3,187858.6020686303,10,718.315203870928,2,0.1727536424654358,0,True,False,False,False,False,1
54,60099.03202311469,10.580275073877822,0,3,197893.84995439125,15,643.8559893244474,1,0.5599119037597134,1,False,False,False,True,False,1
41,64430.46962679214,4.356353036729887,0,1,160847.07253421578,20,754.1385370590273,1,0.13437586093624868,1,False,False,False,True,False,1
42,66002.86244304656,3.4531237623545996,0,4,123425.8244813176,20,850.0,0,0.2327775271154151,1,False,False,False,True,False,1
39,99339.99098081462,14.877759566816035,1,3,63369.32842798956,20,594.6917255124256,0,0.3523993364217743,1,True,False,False,False,False,1
20,58901.871676121955,9.14659458394011,0,0,74490.55805050471,20,690.0951814124322,2,0.23867511110625156,1,False,False,False,False,True,1
53,72499.16730649624,3.160672865574565,0,0,144614.0142861724,3,554.9255345531463,0,0.40947396518184925,1,False,True,False,False,False,0
38,28549.502218341568,7.925103972853111,1,0,76887.33176035523,20,850.0,2,0.4263141100436882,0,False,False,True,False,False,1
62,45496.408712430595,0.8926765642173722,1,1,81851.07885634062,10,692.7292437263712,0,0.13737506952016096,1,False,False,False,False,True,1
68,39463.261774258746,6.568086649133065,0,4,105814.23408867077,7,734.3454642028076,1,0.2636751953166953,1,False,True,False,False,False,1
54,63851.2019425443,3.3710767036818927,1,0,212258.824837142,5,821.3379132599109,0,0.1941712086679921,1,False,False,False,True,False,1
45,15888.79569423604,3.1414141036153644,0,4,114292.61479178656,10,755.3120779680092,1,0.25270266903604255,1,False,False,True,False,False,1
20,61427.94601377937,11.731469299442269,1,4,141063.05475365746,5,782.8337467781791,1,0.42755033294706607,0,False,True,False,False,False,1
